huisnummer,postcode,nrAanduiding,vblObject,inOnderzoek,gebruiksdoel,oppervlakte,vbloStatus
130,2678AG,1783200000043785,1783010000043785,False,industriefunctie,8521,in gebruik
194,6814GK,202200000347526,202010000347527,False,woonfunctie,77,in gebruik
2,2652XT,1621200000001008,1621010000000877,False,industriefunctie,25227,in gebruik (niet ingemeten)
20,1047BM,363200000446683,363010000688896,False,industriefunctie,147733,in gebruik
2,7942KE,119200000003282,119010000002323,False,industriefunctie,1536,in gebruik
32,3905NR,345200002080008,345010002080007,False,industriefunctie,14168,in gebruik
44,7461AE,1742200000039353,1742010000011630,False,industriefunctie,1852,in gebruik
10,5684PK,753200000091612,753010000033327,False,industriefunctie,10375,in gebruik
2,9482WH,1730200000015150,1730010000015599,False,industriefunctie,750,in gebruik
15,8501XJ,51200001240768,51010001240769,False,kantoorfunctie,2298,in gebruik
2,1943AG,375200000022769,375010000022769,False,kantoorfunctie,880,in gebruik
1410,5688HA,823200000010118,823010000010740,False,kantoorfunctie,22078,in gebruik
4,9461GX,1680200000002106,1680010000001129,False,industriefunctie,17922,in gebruik
17,6996AA,1876200000000469,1876010001000469,False,woonfunctie,256,in gebruik
89,6602DD,296200000006886,296010000008157,False,woonfunctie,131,in gebruik
3,6581KX,252200000019934,252010000018037,False,woonfunctie,333,in gebruik
16,7418AM,150200000050186,150010000049635,False,kantoorfunctie,3363,in gebruik
8,6121RE,1883200000057289,1883010000057224,False,kantoorfunctie,17392,in gebruik
12,7041GD,1955200000043218,1955010000039765,False,kantoorfunctie,1866,in gebruik
5,7047CC,1955200000050150,1955010000026095,False,woonfunctie,159,in gebruik
2031,6536JK,268200000043696,268010000059069,False,woonfunctie,183,in gebruik
1077,6546BB,268200000071673,268010000051383,False,industriefunctie,186,in gebruik
69,6828CD,202200000354026,202010000354027,False,woonfunctie,94,in gebruik
4,6644BT,209200000011040,209010000009576,False,woonfunctie,148,in gebruik
9,6611KA,252200000020450,252010000013323,False,woonfunctie,200,in gebruik
8,6921RE,226200000038407,226010000038320,False,overige gebruiksfunctie,8,in gebruik (niet ingemeten)
58,6902PK,299200000419971,299010000419972,False,industriefunctie,6061,in gebruik
8,3991CS,321200000017389,321010000017389,False,kantoorfunctie,4457,in gebruik
43,7075ED,1509200000227309,1509010000227310,False,woonfunctie,202,in gebruik
55,6681CW,1705200000103889,1705010000029849,False,kantoorfunctie,46,in gebruik
3,6744PK,228200000041118,228010000041118,False,woonfunctie,97,in gebruik
1154,6546AS,268200000063627,268010000082990,False,industriefunctie,4718,in gebruik
63,6545AB,268200000058841,268010000042937,False,kantoorfunctie,5885,in gebruik
2162,6604LG,296200000019461,296010000019438,False,kantoorfunctie,3281,in gebruik
55,7131XL,1586200000049354,1586010000029250,False,woonfunctie,110,in gebruik
2,6741HC,228200000045597,228010000045597,False,woonfunctie,160,in gebruik (niet ingemeten)
5,6716KC,228200000035979,228010000035979,False,woonfunctie,108,in gebruik
117,6542JD,268200000084996,268010000039112,False,industriefunctie,1825,in gebruik
6,6544XK,268200000037942,268010000070892,False,woonfunctie,118,in gebruik
2,6942SG,1955200000051354,1955010000039980,False,industriefunctie,111,in gebruik
93,6733AD,228200000051156,228010000051156,False,woonfunctie,235,in gebruik
1,6521BA,268200000048516,268010000034655,False,woonfunctie,66,in gebruik
19,6957AB,275200000099727,275010000007623,False,woonfunctie,184,in gebruik
17,6902PB,299200000420997,299010000420998,False,winkelfunctie,1008,in gebruik
38,6711HD,228200000009117,228010000009117,False,woonfunctie,157,in gebruik
445,7535AZ,153200000466393,153010000466392,False,woonfunctie,203,in gebruik
11,6731CL,228200000051125,228010000051125,False,kantoorfunctie,146,in gebruik
50,6871XH,274200000000251,274010000259692,False,woonfunctie,277,in gebruik
1105,6546AR,268200000099076,268010000097581,False,industriefunctie,4400,in gebruik (niet ingemeten)
51,6741WJ,228200000048976,228010000048976,False,woonfunctie,90,in gebruik
57,6524HV,268200000013698,268010000008548,False,woonfunctie,296,in gebruik
9121,6537KJ,268200000031662,268010000022146,False,woonfunctie,130,in gebruik
25,2526TM,518200000452400,518010000452401,False,woonfunctie,114,in gebruik
8,6741EH,228200000045156,228010000045156,False,woonfunctie,161,in gebruik
2414,6604LL,296200000001792,296010000013683,False,kantoorfunctie,1896,in gebruik
3,6716AH,228200000018778,228010000018778,False,kantoorfunctie,4607,in gebruik
21,6732GH,228200000043163,228010000043163,False,woonfunctie,177,in gebruik (niet ingemeten)
18,7037AB,1955200000045429,1955010000027701,False,woonfunctie,168,in gebruik
51,6668CA,1734200000026582,1734010000031642,False,woonfunctie,100,in gebruik
1014,6546BA,268200000065072,268010000060256,False,kantoorfunctie,419,in gebruik
5,6744XA,228200000040082,228010000040082,False,kantoorfunctie,508,in gebruik
136,6466GR,928200000015103,928010000015103,False,woonfunctie,236,in gebruik (niet ingemeten)
1,6525VK,268200000013218,268010000053132,False,woonfunctie,112,in gebruik
28,6675AS,1734200000021547,1734010000035126,False,woonfunctie,115,in gebruik
30,6661XG,1734207000122343,1734010000003757,False,woonfunctie,82,in gebruik
23,6916BS,196200000344013,196010000344014,False,woonfunctie,67,in gebruik
10,6827BD,202200000311219,202010000311220,False,industriefunctie,10140,in gebruik
114,6601JD,296200000012806,296010000010403,False,woonfunctie,167,in gebruik
37,7061XV,1509200000218945,1509010000218946,False,woonfunctie,133,ingetrokken
14,4033KN,214200000001312,214010000001312,False,woonfunctie,123,in gebruik
24,6921RW,226200000026870,226010000026871,False,industriefunctie,12050,in gebruik
78,7051WS,1509200000242089,1509010000242090,False,woonfunctie,130,in gebruik
2,9414TN,1731200000008106,1731010000008002,False,woonfunctie,250,in gebruik
308,6541CD,268200000064239,268010000074871,False,industriefunctie,377,in gebruik
23,6545AC,268200000018135,268010000062993,False,industriefunctie,3935,in gebruik
25,6841HN,202200000367472,202010000367473,False,sportfunctie,45713,in gebruik
63,6811HC,202200000396739,202010000396740,False,woonfunctie,138,in gebruik
15,6641EL,209200000004304,209010000004332,False,woonfunctie,114,in gebruik
7,7271LC,1859200000850922,1859010000850923,False,industriefunctie,1063,in gebruik (niet ingemeten)
110,6814KN,202200000291229,202010000291230,False,woonfunctie,290,in gebruik
2,7041SC,1955200000047455,1955010000029117,False,woonfunctie,109,in gebruik
9,6644AR,209200000011173,209010000009742,False,woonfunctie,121,in gebruik
79,6921RZ,226200000038054,226010000038036,False,kantoorfunctie,5153,in gebruik (niet ingemeten)
10,6551AD,209200000000958,209010000000712,False,industriefunctie,700,ingetrokken
10,6731EK,228200000047055,228010000047055,False,woonfunctie,113,in gebruik
17,6616AV,296200000007418,296010000008865,False,woonfunctie,196,in gebruik
4,6545AG,268200000063308,268010000003772,False,industriefunctie,1103,in gebruik
44,6961EK,213200000006575,213010000005901,False,kantoorfunctie,1504,in gebruik
27,6987EA,299200000424719,299010000424720,False,overige gebruiksfunctie,206,in gebruik
27,4143BR,545200000349053,545010000349054,False,woonfunctie,171,in gebruik
2,6718XA,228200000059686,228010000059680,False,kantoorfunctie,35806,in gebruik
10,4401EZ,703200000017910,703010000006835,False,woonfunctie,101,in gebruik
26,6523LC,268200000029063,268010000072750,False,woonfunctie,155,in gebruik
2,7007CN,222200000661859,222010000661860,False,industriefunctie,1244,in gebruik
9,6602ET,296200000001502,296010000001563,False,woonfunctie,109,in gebruik
16,6673DV,1734207000132248,1734016000002112,False,industriefunctie,2416,in gebruik
2,6611BP,252200000021725,252010000012609,False,woonfunctie,289,in gebruik (niet ingemeten)
5,7061AA,1509200000214081,1509010000214082,False,woonfunctie,148,in gebruik
1,7102EM,294200000414818,294010000414819,False,industriefunctie,1020,in gebruik
7308,5692HH,848200000002220,848010000006539,False,winkelfunctie,595,in gebruik
43,6603AV,296200000016773,296010000017349,False,industriefunctie,1543,in gebruik
14,6718XT,228200000052461,228010000052459,False,kantoorfunctie,986,in gebruik
36,5234GM,796200000392485,796010000392486,False,industriefunctie,506,in gebruik
29,6621BV,668200000008284,668010000008282,False,industriefunctie,1010,in gebruik
7946,6601RP,296200000006939,296010000008227,False,woonfunctie,113,in gebruik
16,3861SG,267200000009273,267010000018796,False,industriefunctie,362,ingetrokken
4020,6604LW,296200000001874,296010000002048,False,kantoorfunctie,11825,in gebruik
5,6611AH,252200000021187,252010000013431,False,woonfunctie,117,in gebruik
74,6603BR,296200000016945,296010000017931,False,woonfunctie,160,in gebruik
30,6602AV,296200000000607,296010000001032,False,woonfunctie,189,ingetrokken
40,6681LN,1705200000113612,1705010000022665,False,industriefunctie,5015,in gebruik (niet ingemeten)
6,7091ZZ,197200000497933,197010000036337,False,industriefunctie,105,in gebruik (niet ingemeten)
7,4941VX,779200000011172,779010000011157,False,woonfunctie,109,in gebruik
102,6524MJ,268200000014986,268010000048501,False,woonfunctie,556,in gebruik
2025,6604LH,296200000020566,296010000020536,False,kantoorfunctie,27382,in gebruik
5,6581HN,252200000024390,252010000016138,False,kantoorfunctie,371,in gebruik
10,6551DP,209200000001364,209010000000970,False,woonfunctie,246,in gebruik
14,5651GR,772200000097157,772010000712254,False,kantoorfunctie,749,in gebruik
21,6604BT,296200000005553,296010000005851,False,woonfunctie,230,in gebruik
41,4001XA,281200000045291,281010000045292,False,winkelfunctie,207,in gebruik
1,4104BC,216200000012206,216010000012206,False,industriefunctie,3034,in gebruik (niet ingemeten)
67,5327AB,263200000108405,263010000004968,False,woonfunctie,180,in gebruik
1,4152GC,236200000000223,236010000000223,False,woonfunctie,134,in gebruik
26,4119LZ,214200000002199,214010000002199,False,woonfunctie,103,in gebruik
41,5262GD,865200000000568,865010000000324,False,kantoorfunctie,179,in gebruik
21,5308KD,297200000000145,297010000000145,False,industriefunctie,440,in gebruik
10,4104AK,216200000002439,216010000002439,False,kantoorfunctie,38122,in gebruik
40,4013CS,281200000025720,281010000025721,False,woonfunctie,163,in gebruik
29,4032NA,214200000531537,214010000013335,False,kantoorfunctie,294,in gebruik
8,5321JT,263200000105504,263010000002065,False,industriefunctie,29791,in gebruik
24,4033BK,214200000001381,214010000001381,False,woonfunctie,179,in gebruik
7,4191NX,236200000023462,236010000023491,False,industriefunctie,16460,in gebruik
31,5301LX,297200000013012,297010000013016,False,kantoorfunctie,27921,in gebruik
302,1082ME,363200000541689,363010001170861,False,overige gebruiksfunctie,541,in gebruik
61,3371SX,523200000004569,523010000004569,False,kantoorfunctie,84,in gebruik
9,4191NZ,236200000003027,236010000003027,False,industriefunctie,571,in gebruik
3,5311PC,297200000013643,297010000013649,False,kantoorfunctie,2274,gevormd
23,4196AK,236200000004591,236010000004591,False,woonfunctie,166,in gebruik
1,4021CL,214200000003822,214010000003822,False,woonfunctie,932,in gebruik
20,4051BW,1740200000104590,1740010000016468,False,industriefunctie,1274,in gebruik
4,4116CE,214200000000527,214010000000527,False,woonfunctie,405,in gebruik
42,4211CC,733200000006725,733010000016370,False,woonfunctie,296,in gebruik
46,5317KR,297200000004142,297010000004142,False,woonfunctie,139,in gebruik
5,4001CH,281200000057063,281010000057064,False,woonfunctie,91,in gebruik
7,2952CA,482200001263958,482010001255069,False,industriefunctie,1297,in gebruik
32,1118LB,394200001010650,394010001010132,False,industriefunctie,92,in gebruik
5,4043LZ,1740200000179265,1740010000019774,False,woonfunctie,73,in gebruik
1,4241XS,689200000001128,689010000004264,False,kantoorfunctie,406,in gebruik
10,5928NX,983200000156129,983010000156120,False,industriefunctie,1061,ingetrokken
1,4191HE,236200000002415,236010000002415,False,woonfunctie,198,in gebruik
9,6669MH,1740200000102037,1740010000016710,False,winkelfunctie,354,in gebruik
6,5321JE,263200000107191,263010000003784,False,kantoorfunctie,350,in gebruik
2,6659BP,668200000009347,668010000009336,False,woonfunctie,103,in gebruik
19,5222BG,796200000354966,796010000354967,False,industriefunctie,5470,in gebruik (niet ingemeten)
10,5928PN,983200000158275,983010000158261,False,industriefunctie,53653,in gebruik
15,5928RC,983200000155272,983010000155272,False,kantoorfunctie,1588,in gebruik
244,2142LE,394200001005742,394010001005291,False,kantoorfunctie,5230,in gebruik
2,3336LH,642200000018903,642010000018903,False,industriefunctie,227,in gebruik
221,5928ND,983200000074242,983010000074242,False,industriefunctie,8726,in gebruik
2,5928LH,983200000039379,983010000039379,False,industriefunctie,33955,in gebruik
70,3316BL,505200000013484,505010000013484,False,industriefunctie,13898,in gebruik (niet ingemeten)
17,5932CS,983200000087340,983010000087340,False,industriefunctie,3255,in gebruik
3,5801RV,984200000023909,984010000304432,False,woonfunctie,151,in gebruik
2,5911JJ,983200000018179,983010000018179,False,woonfunctie,178,in gebruik
25,5928PR,983200000156903,983010000156890,False,kantoorfunctie,2023,in gebruik
152,5928RH,983200000157895,983010000157882,False,industriefunctie,16604,in gebruik
10,5862AT,984200001144364,984010001114364,False,woonfunctie,246,in gebruik
10,5928NL,983200000096458,983010000096458,False,kantoorfunctie,1464,in gebruik
12,5961PX,1507200000002866,1507010000033163,False,industriefunctie,1174,in gebruik
20,5928PL,983200000158456,983010000158441,False,industriefunctie,2095,in gebruik (niet ingemeten)
60,5928PR,983200000038854,983010000038854,False,industriefunctie,8153,in gebruik
7,3195ND,599200000451281,599010000044267,False,industriefunctie,869,ingetrokken
11,6121RE,1883200000054795,1883010000054764,False,kantoorfunctie,294,in gebruik
163,1075GX,363200000535967,363010001171249,False,kantoorfunctie,170,in gebruik
32,5931BX,983200000082844,983010000082844,False,woonfunctie,142,in gebruik
8,5964PE,1507200000014558,1507012000026306,False,industriefunctie,1539,in gebruik
19,5993SL,1894200000344255,1894010000344263,False,overige gebruiksfunctie,417,in gebruik
16,5928PL,983200000036635,983010000036635,False,industriefunctie,1381,in gebruik
4,6598DL,907200000014412,907010000014412,False,kantoorfunctie,129,in gebruik
6,5928LL,983200000043099,983010000043099,False,industriefunctie,716,in gebruik
44,7587GA,168200000229142,168010000229143,False,kantoorfunctie,32,in gebruik
6,5916RP,983200000068773,983010000068773,False,industriefunctie,172,ingetrokken
24,3088KA,599200000424267,599010000125751,False,industriefunctie,642,in gebruik
70,1118LB,394200001010658,394010001010140,False,industriefunctie,142,in gebruik
304,1017RN,363200000502011,363010001020087,False,woonfunctie,53,in gebruik
3,5916LD,983200000031590,983010000031590,False,woonfunctie,258,in gebruik
1,5986NT,1894200000310603,1894010000310604,False,woonfunctie,199,in gebruik
23,5928PN,983200000094236,983010000094236,False,industriefunctie,2987,in gebruik
27,5922ED,983200000010325,983010000010325,False,woonfunctie,159,in gebruik
15,5521DZ,770200000006406,770010000003931,False,industriefunctie,2292,in gebruik
5,3195ND,599200001000515,599010000478086,False,industriefunctie,5514,in gebruik
16,5928LC,983200000088280,983010000088280,False,industriefunctie,30417,in gebruik
33,5928LA,983200000149736,983010000149736,False,industriefunctie,35511,in gebruik
14,5928LH,983200000088282,983010000088282,False,industriefunctie,21528,in gebruik
21,1358CD,34200000084209,34010000082508,False,kantoorfunctie,18909,in gebruik
25,3165AC,613200000141545,613010000141546,False,industriefunctie,25700,in gebruik
21,5975RZ,1507202000509230,1507013000001938,False,kantoorfunctie,16328,in gebruik
22,5911CH,983200000071746,983010000071746,False,kantoorfunctie,454,in gebruik
23,5928PA,983200000036867,983010000036867,False,industriefunctie,11028,in gebruik
21,6598DK,907200000014432,907010000014432,False,kantoorfunctie,11156,in gebruik
13,5807EW,984200000015362,984010000316794,False,industriefunctie,1639,in gebruik
38,6081PH,1640200000091739,1640010000009168,False,woonfunctie,230,in gebruik
16,6006SM,988200000036079,988010000053717,False,industriefunctie,5000,in gebruik
1,5928LD,983200000089817,983010000089817,False,kantoorfunctie,2718,in gebruik
1,5813BN,984200000026766,984010000316884,False,industriefunctie,405,in gebruik
4,6041AV,957200000001451,957010000117889,False,industriefunctie,400,in gebruik
99,6071PX,957200000028053,957010000138896,False,sportfunctie,4764,in gebruik
