huisnummer,postcode,nrAanduiding,vblObject,inOnderzoek
12,5249JS,0796200000291125,0796010000291126,False
140,2263KA,1916200000011223,1916010000053705,False
86,2914AJ,1892200000671407,1892010000671408,False
25,3208LJ,0612200000004061,0612010000003880,False
57,6691GC,1705200000106519,1705010000026970,False
5,9301ZH,1699200000000080,1699010000014161,False
2,1118DS,0394200001002016,0394010001002056,False
11,3237MG,0501200002008101,0501010002000383,False
159,3527JD,0344200000035965,0344010000032666,False
8,3232HE,0501200002011939,0501010002004221,False
21,3011GK,0599200000323819,0599010000189194,False
29,9206AA,0090200000647599,0090010000647600,False
51,3199LK,0599200000995619,0599010000473408,False
40,3263RK,0584200001308359,0584010001297290,False
11,1781KL,0400200000013864,0400010000013864,False
31,2403EK,0484200000003667,0484010000003667,False
111,2132LS,0394200001001391,0394010001001462,False
5,2651BC,1621200000003200,1621010000001861,False
83,3029AJ,0599200000360358,0599010000107643,False
106,1103JP,0363200000492154,0363010001011342,False
7,4703RE,1674200000047538,1674010000047538,False
21,8071JG,0302200000191673,0302010000033141,False
34,4641JJ,0873200000438499,0873010000438500,False
110,7943PE,0119200000000169,0119010000004854,False
14,4064ES,0304200000003391,0304010000003391,False
1,4462HC,0664200000013708,0664010000013708,False
5,7641LH,0189200000247437,0189010000043515,False
44,3794MN,0203200000384178,0203010000384179,False
1,2131AE,0394200000021613,0394010000341032,False
7,7001BS,0222200000666205,0222010000666206,False
84,3197LH,0599200000817586,0599010000420529,False
10,7556MD,0164200000066600,0164010000026192,False
32,1704RW,0398200000026217,0398010000026163,False
26,6603AT,0296200000010624,0296010000011510,False
7,3433DJ,0356200000030626,0356010000060315,False
42,3439MS,0356200000014655,0356010000044816,False
11,5011EW,0855200000106454,0855010000106832,False
130,6464EJ,0928200000035621,0928010000035621,False
342,1161NN,0394200000013628,0394010000340625,False
206,7328PA,0200200000048629,0200010000185889,False
5,2616LZ,0503200000110978,0503010000020882,False
1,2991LV,0489200000230901,0489010000230902,False
51,4251GE,0870200000043873,0870010000008641,False
36,1042AA,0363200000435837,0363010000776609,False
258,3125BK,0606200000032141,0606010000032141,False
20,1432JH,0358200018935245,0358010018976197,False
13,1119NN,0394200000010145,0394010000284632,False
18,4158CV,0236200000001497,0236010000001497,False
134,3194AM,0599200001011682,0599010000487222,False
12,5953JR,0889200000264557,0889010000264558,False
15,2904AM,0502200000027398,0502010000026998,False
31,6846AT,0202200000378519,0202010000378520,False
58,4706GB,1674200000009517,1674010000009517,False
3,3297VK,0585200001370675,0585010001356943,False
83,1046AK,0363200000542123,0363010001171649,False
1,3131KA,0622200000037744,0622010000100179,False
2,3316BP,0505200000079894,0505010000079894,False
45,2461BX,0569200000018018,0569010000008446,False
937,1077XX,0363200012117534,0363010012115781,False
19,5807EA,0984200000013960,0984010000312689,False
1,4704RV,1674200000090898,1674010000090898,False
82,2287EK,0603200000029187,0603010000025106,False
21,3931NE,0351200000004131,0351010000004131,False
16,7251HR,1876200000009875,1876010001009875,False
19,7131PG,1586200000049819,1586010000027349,False
22,7461JN,1742200000039400,1742010000011636,False
7,3752LK,0313200000216156,0313010000216157,False
10,9641KH,0047200000307811,0047010000307810,False
34,3849RN,0243200001371725,0243010001371726,False
6253,4836LG,0758200000090253,0758010000074639,False
700,3083AS,0599200000471586,0599010000143256,False
5,2724CR,0637200000261212,0637010000261213,False
54,1119PW,0394200000012530,0394010000321891,False
12,6921RN,0226200000022122,0226010000022123,False
16,7731AD,0175200000378971,0175010000059511,False
2,3371NH,0523200000194925,0523010000018556,False
707,3131KX,0622200000038351,0622010000100786,False
17,1046AR,0363200000496316,0363010001025055,False
26,2983HE,0597200000255600,0597010000255601,False
29,1271AB,0406200000073932,0406010000000653,False
53,3072PE,0599200000789982,0599010000404220,False
11,5491SR,0846200000002710,0846010000002070,False
49,2382ND,0638200000374330,0638010000374331,False
27,2291NS,1783200000080967,1783010000700552,False
37,5103BT,0766200000009597,0766010000009597,False
154,3011BH,0599200000443313,0599010000224722,False
209,1813DH,0361200000034219,0361010000034320,False
20,3438AM,0356200000034026,0356010000063645,False
15,3861NC,0267200000017670,0267010000017801,False
12,1118LA,0394200001010637,0394010001010119,False
37,3011AA,0599200100006567,0599010400006315,False
98,3198LE,0599200100031758,0599010400030866,False
45,3631AG,0329200000002366,0329020000000041,False
26,6413NN,0917200000053622,0917010000045987,False
45,3013AK,0599200000467190,0599010000124193,False
39,2201AA,0575200000058151,0575010000034616,False
150,1273SP,0406200000074125,0406010000013450,False
99,6071PX,0957200000028053,0957010000138896,False
215,1119PD,0394200000011787,0394010000340526,False
34,3811BK,0307200000419936,0307010000419937,False
53,2908XA,0502200000009625,0502010000009549,False
6,4782SK,1709200000445964,1709010000160780,False
216,5251MC,0797200000036731,0797010000017015,False
15,2801VZ,0513200000020166,0513010013075010,False
53,3171EB,0613200000152257,0613010000152258,False
7,7021ND,1876200000002660,1876010001002660,False
41,3067GD,0599200100010229,0599010400009880,False
2,7587SC,0168200000217172,0168010000217173,False
2,4814RR,0758200000099642,0758010000099378,False
13,2723RS,0637200000290542,0637010000290543,False
61,3192NA,0599200000216679,0599010000182510,False
313,1431GB,0358200000000619,0358010018943853,False
65,1976CB,0453200000041453,0453010001041453,False
3,3207ZE,0612200000002570,0612010000002455,False
14,4101BK,0216200000007527,0216010000007527,False
3,2952AP,0482200001268434,0482010001259545,False
253,2901LB,0502200000035196,0502010010025691,False
12,4251NL,0870200000300527,0870010000300526,False
5,4003AV,0281200000045740,0281010000045741,False
4,4013CL,0281200000067481,0281010000067655,False
78,4834NJ,0758200000067315,0758010000068993,False
36,3143KK,0556200000014863,0556010000014854,False
14,5627DH,0772200000053520,0772010000754827,False
5,9422CX,1731200000551779,1731010041550116,False
39,2586KM,0518200000775264,0518010000775265,False
5,2031BH,0392200000093772,0392010000093772,False
321,1083DD,0363200000479923,0363010001004348,False
16,1703KS,0398200000012657,0398010000007225,False
60,1101GC,0363200000384170,0363010000927653,False
35,4849CK,0826200000020236,0826010000019994,False
3,3199KT,0599200100038641,0599010400037679,False
75,2595TN,0518200000385609,0518010000385610,False
6,3961JG,0352200000017305,0352010000003719,False
111,2132LS,0394200001001391,0394010001001462,False
49,2651BC,1621200000017141,1621010000001899,False
151,3194DC,0599200000995791,0599010000473571,False
11,3112EA,0606200000011173,0606010000011173,False
63,3352CJ,0590200000013819,0590010000013508,False
4,3016CJ,0599200000496696,0599010000212991,False
15,3197LG,0599200000900414,0599010000460414,False
164,1082LT,0363200000503287,0363010001032871,False
14,1411AT,0425200000001228,0425010000000853,False
2,2132WS,0394200001003267,0394010001003288,False
2,1067XH,0363200000150326,0363010000688411,False
46,3641RR,0736200000008785,0736010000016077,False
2,4641HW,0873200000437963,0873010000437964,False
10,5145RG,0867200000044910,0867010000063916,False
400,7602KM,0141200000042353,0141010000198165,False
45,2461BX,0569200000018018,0569010000008446,False
286,3077RD,0599200000397724,0599010000084330,False
71,7411LJ,0150200000049552,0150010000049005,False
8,4128SV,0707200000389716,0707010000389717,False
146,3192AH,0599200000468692,0599010000058170,False
83,6191BC,0888200000040339,0888010000006390,False
41,1014BV,0363200000422602,0363010001002878,False
15,7695TR,0160200000254702,0160010000028237,False
54,1118LB,0394200001010653,0394010001010135,False
29,9206AA,0090200000647599,0090010000647600,False
1,8042PJ,0193200000092585,0193010000092537,False
52,5171MR,0809200000000977,0809010000000977,False
17,3214VB,0568200000305716,0568010000205716,False
29,9672BN,1895200000022911,1895010000022885,False
332,2525LV,0518200000418539,0518010000418540,False
8,3037XL,0599200000445831,0599010000041864,False
296,2566BB,0518200000573133,0518010000573134,False
24,6466LZ,0928200000029576,0928010000029576,False
21,7532SK,0153200000408908,0153010000408909,False
15,2408BN,0484200000037403,0484010000037403,False
156,6006AC,0988200000041522,0988010000004351,False
370,2401AN,0484200000008470,0484010000008470,False
41,1014BV,0363200000422602,0363010001002878,False
30,2404BR,0484200000006065,0484010000006065,False
14,1483EA,0365200000002636,0365010000002629,False
17,1483BV,0365200000002044,0365010000002040,False
17,1483BM,0365200000003144,0365010000003137,False
38,1483EB,0365200000003217,0365010000003210,False
20,3125AE,0606200000007481,0606010000007481,False
1,1648HG,1598200000153825,1598010000004376,False
4,9934GD,0010200000100868,0010010000050368,False
4,9934GD,0010200000100868,0010010000050368,False
4,9934GD,0010200000100868,0010010000050368,False
4,9934GD,0010200000100868,0010010000050368,False
404,2574BV,0518200000844301,0518010000844302,False
49,3899AE,0050200000366367,0050010000366368,False
9,1636XA,0458200000015632,0458010000010568,False
38,5931PZ,0983200000086760,0983010000086760,False
9,7872PS,1681200000012149,1681010000012149,False
134,3194AM,0599200001011682,0599010000487222,False
28,3628EZ,0311200000000489,0311010000000489,False
7,4515RN,1714200000761391,1714010000761392,False
21,7395MJ,0285200000108709,0285010000107320,False
95,3341LW,0531200000013829,0531010000013822,False
20,1432JH,0358200018935245,0358010018976197,False
10,3972PR,1581200000112043,1581010000006152,False
25,6471WV,0928200000035924,0928010000035924,False
2,7587SC,0168200000217172,0168010000217173,False
15,3862PK,0267200000002150,0267010000010436,False
29,7123AB,0197200000047271,0197010000007441,False
8,2984AM,0597200000243814,0597010000243815,False
19,1976EC,0453200000101960,0453010003048921,False
22,5061KN,0824200000011689,0824010000011689,False
5,7711EP,0148200000011298,0148010000011298,False
17,5142BC,0867200000028558,0867010000004775,False
7,4501PG,1714200000750915,1714010000750916,False
36,1042AA,0363200000435837,0363010000776609,False
36,1042AA,0363200000435837,0363010000776609,False
36,1042AA,0363200000435837,0363010000776609,False
36,1042AA,0363200000435837,0363010000776609,False
36,1042AA,0363200000435837,0363010000776609,False
36,1042AA,0363200000435837,0363010000776609,False
23,8191AR,0246200000004684,0246010000004684,False
47,1181NJ,0362200000039210,0362010002039210,False
28,2935AC,0644200002072014,0644010002068495,False
52,5527LB,1728200000090385,1728010000090395,False
42,8806KM,0070200000349476,0070010000349477,False
14,3417XS,0335200000331774,0335010000331775,False
7,5384VL,1721200000008942,1721010000008942,False
8,3011JJ,0599200000365820,0599010000241038,False
140,1422ZB,0451200000165513,0451010000004266,False
1,1422DR,0451200000165720,0451010000007759,False
1,3265LG,0588200001223275,0588010001123275,False
82,5751NK,0762200000015873,0762010000016389,False
29,5104JA,0766200000003642,0766010000003642,False
7,3085AA,0599200000717505,0599010000359568,False
16,1104DK,0363200000495959,0363010001019903,False
5,2134WX,0394200000044919,0394010000328329,False
5,9909BZ,0010200000115169,0010010000064724,False
18,3772TM,0203200001001371,0203010001001372,False
20,1095VL,0363200000284009,0363010000825779,False
25,4201JA,0512200000024828,0512010000015249,False
25,4201JA,0512200000024828,0512010000015249,False
25,4201JA,0512200000024828,0512010000015249,False
175,1011VM,0363200012092099,0363010012090709,False
1,2132WT,0394200000033432,0394010000305040,False
1,4147CS,0733200000009201,0733010000016376,False
1,9351VK,0022200000004319,0022010000004319,False
57,8244EE,0995200000799300,0995010000799301,False
11,8521LG,0051200001249030,0051010001249031,False
22,7557AL,0164200000242970,0164010000029105,False
5,5107NH,0766200000009071,0766010000009071,False
5,5107NH,0766200000009071,0766010000009071,False
1224,1103JW,0363200000492208,0363010001027444,False
66,3076WN,0599200000407938,0599010000101175,False
29,3201SG,0612200000021967,0612010000020992,False
184,1062XK,0363200000408235,0363010000768312,False
2,4197BX,0236200000022526,0236010000022526,False
110,2515JV,0518200000848049,0518010000848050,False
140,9686PH,1895200000018965,1895010000018722,False
2,5121ML,0784200000014681,0784010000013576,False
26,3332TC,0642200000019211,0642010000019211,False
74,3162LA,0613200000207191,0613010000207278,False
263,5464PE,0860200000007437,0860010000014204,False
72,5467JN,0860200000012135,0860010000011822,False
37,4817WN,0758200000047428,0758010000016196,False
40,1424PB,0451200000181187,0451010000015446,False
1,1422DR,0451200000165720,0451010000007759,False
8,2593XB,0518200000811458,0518010000811459,False
5,5383KH,1671200000003051,1671010000001751,False
151,1043GR,0363200000483631,0363010000999815,False
30,2291ZL,1783200000078154,1783010000605468,False
111,3081NH,0599200000743506,0599010000374462,False
74,7413AS,0150200000049570,0150010000049022,False
45,1422DZ,0451200000165694,0451010000006792,False
37,3011AA,0599200100006567,0599010400006315,False
1,3821AE,0307200000410670,0307010000410671,False
11,2586EW,0518200000741276,0518010000741277,False
1,1817CE,0361200000000438,0361010000000537,False
41,3043JD,0599200000344529,0599010000278164,False
12,1531KA,0880200000007770,0880010000007638,False
96,1111PC,0384200000010482,0384010000007501,False
180,3086KS,0599200000342900,0599010000141567,False
3,7824CR,0114200000381882,0114010000381883,False
10,3221CB,0530200002129162,0530010002089162,False
2,4382NM,0718200000028039,0718010000027835,False
2,7821AH,0114200000315509,0114010000315510,False
602,1115TS,0437200000003326,0437010000006716,False
32,3088HE,0599200000455963,0599010000179335,False
45,3053NB,0599200000237622,0599010000282140,False
298,3067KW,0599200000449785,0599010000200748,False
24,6466LZ,0928200000029576,0928010000029576,False
6,5705CB,0794200000058531,0794010000102678,False
20,5411RB,1685200000003850,1685010000003789,False
142,1212AJ,0402200001561532,0402010001561533,False
134,2851CB,0623200001984728,0623010001980374,False
13,2497CZ,0518200000652285,0518010000652286,False
31,3571GL,0344200000077270,0344010000069851,False
7,6001DA,0988200000032986,0988010000049887,False
24,3045AS,0599200100030547,0599010400029667,False
20,2153PJ,0394200000060834,0394010000302292,False
12,5467KT,0860200000012803,0860010000012929,False
110,1119PP,0394200000010760,0394010000340403,False
85,3081AB,0599200000224284,0599010000156809,False
85,3081AB,0599200000224284,0599010000156809,False
61,6744PL,0228200000041205,0228010000041205,False
11,3122AM,0606200000035511,0606010000035511,False
7,6224VM,0935200000053657,0935010000053657,False
10,1967ED,0396200000015261,0396010001014994,False
12,3155WG,1842200000006149,1842010000006146,False
