vblObject,gebruiksdoel,oppervlakte,vbloStatus
637010000242165,woonfunctie,121,in gebruik
637010000242765,woonfunctie,258,in gebruik
637010000244169,kantoorfunctie,1716,in gebruik
637010000244565,kantoorfunctie,11198,in gebruik
637010000247987,woonfunctie,118,in gebruik
637010000261213,woonfunctie,94,in gebruik
637010000266841,woonfunctie,85,in gebruik
637010000270821,woonfunctie,97,in gebruik
637010000272443,kantoorfunctie,93,in gebruik
637010000273501,industriefunctie,2829,in gebruik
637010000290543,kantoorfunctie,43,in gebruik
637010000291897,kantoorfunctie,1765,in gebruik
637010000293259,winkelfunctie,303,in gebruik
638010000370420,woonfunctie,115,in gebruik
638010000370961,industriefunctie,1077,in gebruik
638010000374331,industriefunctie,880,in gebruik
638010000376020,woonfunctie,83,in gebruik
638010000377996,woonfunctie,119,in gebruik
642010000001060,industriefunctie,3327,in gebruik
642010000001361,woonfunctie,206,in gebruik
642010000001817,woonfunctie,97,in gebruik
642010000003945,kantoorfunctie,179,in gebruik
642010000003949,kantoorfunctie,138,in gebruik
642010000003955,kantoorfunctie,96,in gebruik
642010000003962,kantoorfunctie,182,in gebruik
642010000004592,woonfunctie,170,in gebruik
642010000005412,woonfunctie,116,in gebruik
642010000005649,bijeenkomstfunctie,604,in gebruik
642010000007342,kantoorfunctie,1102,in gebruik
642010000008070,woonfunctie,646,in gebruik
642010000011051,kantoorfunctie,86,in gebruik
642010000011692,winkelfunctie,166,in gebruik (niet ingemeten)
642010000013903,industriefunctie,168,in gebruik
642010000014115,kantoorfunctie,3159,in gebruik
642010000016661,kantoorfunctie,1043,in gebruik
642010000016662,kantoorfunctie,326,in gebruik
642010000016667,kantoorfunctie,101,in gebruik
642010000016670,kantoorfunctie,107,in gebruik
642010000016671,kantoorfunctie,222,in gebruik
642010000016672,woonfunctie,202,in gebruik
642010000016673,kantoorfunctie,212,in gebruik
642010000016683,kantoorfunctie,430,in gebruik
642010000017818,woonfunctie,121,in gebruik
642010000018039,kantoorfunctie,80,in gebruik
642010000018059,woonfunctie,165,in gebruik
642010000018373,winkelfunctie,51,in gebruik
642010000018393,woonfunctie,71,in gebruik
642010000018411,woonfunctie,160,in gebruik
642010000018820,industriefunctie,1398,in gebruik
642010000018903,industriefunctie,227,in gebruik
642010000018913,industriefunctie,1895,in gebruik
642010000019211,woonfunctie,200,in gebruik
642010000021889,bijeenkomstfunctie,1201,in gebruik
642010000022429,industriefunctie,731,in gebruik
642010000023535,kantoorfunctie,280,in gebruik
642010000023545,kantoorfunctie,255,ingetrokken
642010000023780,kantoorfunctie,351,in gebruik
643010002047598,woonfunctie,172,in gebruik
643010002047669,industriefunctie,384,in gebruik
643010002050500,industriefunctie,882,in gebruik
643010002050715,industriefunctie,2040,in gebruik
643010002051128,woonfunctie,105,in gebruik (niet ingemeten)
643010002052305,industriefunctie,670,in gebruik
643010002053229,woonfunctie,156,in gebruik
644010002067944,woonfunctie,131,in gebruik
644010002068324,woonfunctie,281,in gebruik
644010002068495,woonfunctie,173,in gebruik
644010002069114,woonfunctie,123,in gebruik
644010002069779,woonfunctie,209,in gebruik
654010000003885,industriefunctie,113,in gebruik
654010000005646,woonfunctie,82,in gebruik
654010000009130,industriefunctie,199,ingetrokken
654010000009435,kantoorfunctie,485,in gebruik
654010000009437,kantoorfunctie,1874,in gebruik
654010000039575,kantoorfunctie,478,in gebruik
654010000043340,kantoorfunctie,1964,in gebruik
654010000043561,kantoorfunctie,541,in gebruik
654010000043751,kantoorfunctie,505,in gebruik
654010000044098,overige gebruiksfunctie,35,in gebruik
664010000002851,woonfunctie,180,in gebruik
664010000005824,industriefunctie,149,in gebruik
664010000011419,woonfunctie,84,in gebruik
664010000013708,industriefunctie,135,in gebruik
664010000014636,woonfunctie,130,in gebruik
664010000018469,woonfunctie,102,in gebruik
664010000021172,woonfunctie,99,in gebruik
668010000001033,woonfunctie,182,in gebruik
668010000001107,woonfunctie,283,in gebruik
668010000003973,woonfunctie,206,ingetrokken
668010000004178,woonfunctie,156,in gebruik
668010000008282,industriefunctie,1010,in gebruik
668010000009016,kantoorfunctie,54,in gebruik
668010000009336,woonfunctie,103,in gebruik
677010000618176,kantoorfunctie,866,in gebruik (niet ingemeten)
677010000621286,woonfunctie,103,in gebruik
677010000629126,woonfunctie,100,in gebruik
677010000631038,industriefunctie,1303,in gebruik
677010000632234,woonfunctie,272,in gebruik
677010000642734,industriefunctie,497,in gebruik
677010000644130,woonfunctie,144,in gebruik
678010000001324,woonfunctie,375,in gebruik
678010000005511,kantoorfunctie,230,in gebruik
678010000005546,kantoorfunctie,52,in gebruik
683010000125237,woonfunctie,158,ingetrokken
683010000300444,woonfunctie,114,in gebruik
683010000307900,woonfunctie,118,in gebruik
687010000001477,winkelfunctie,658,in gebruik
687010000009203,winkelfunctie,342,ingetrokken
687010000009541,woonfunctie,168,in gebruik
687010000023825,woonfunctie,163,in gebruik
689010000000955,industriefunctie,232,in gebruik
689010000001048,woonfunctie,149,in gebruik
689010000003206,woonfunctie,233,in gebruik
689010000003610,woonfunctie,206,in gebruik
689010000004264,kantoorfunctie,406,in gebruik
689010000004857,woonfunctie,108,in gebruik
689010000006587,kantoorfunctie,12333,in gebruik
693010000000820,kantoorfunctie,357,in gebruik
693010000001416,woonfunctie,187,in gebruik
693010000002551,woonfunctie,102,in gebruik
693010000003537,woonfunctie,165,in gebruik
693010000003625,overige gebruiksfunctie,194,in gebruik
694010000000412,industriefunctie,1470,in gebruik
694010000001033,kantoorfunctie,1293,in gebruik
694010000001383,woonfunctie,177,in gebruik
694010000004562,kantoorfunctie,50,in gebruik
703010000001979,woonfunctie,101,in gebruik
703010000006835,woonfunctie,101,in gebruik
703010000007109,woonfunctie,200,in gebruik
703010000009179,industriefunctie,5164,in gebruik (niet ingemeten)
703010000036076,industriefunctie,7810,in gebruik (niet ingemeten)
703010000036714,industriefunctie,2507,in gebruik
703010000038305,woonfunctie,129,in gebruik
703010000040416,kantoorfunctie,202,in gebruik
703010000040673,industriefunctie,704,in gebruik
703010000042306,kantoorfunctie,556,in gebruik
703010000043902,woonfunctie,141,in gebruik
707010000383823,woonfunctie,148,in gebruik
707010000384603,kantoorfunctie,571,in gebruik
707010000389017,woonfunctie,113,in gebruik
707010000389717,woonfunctie,102,in gebruik
707010000392195,industriefunctie,290,in gebruik
707010000392214,industriefunctie,122,in gebruik
710010000162125,woonfunctie,573,in gebruik
710010000164397,woonfunctie,86,in gebruik
710010000165851,woonfunctie,234,in gebruik
710010000166051,woonfunctie,173,in gebruik
710010000167419,industriefunctie,849,in gebruik
715010000001785,industriefunctie,130,in gebruik
715010000004522,industriefunctie,2322,in gebruik
715010000008180,industriefunctie,1652,in gebruik
715010000010301,kantoorfunctie,558,in gebruik
715010000014924,woonfunctie,116,in gebruik
715010000027463,kantoorfunctie,176,in gebruik
715010000028605,industriefunctie,22260,in gebruik
715010000028826,woonfunctie,36,in gebruik
715010000032675,industriefunctie,21000,in gebruik
715010000034278,industriefunctie,4973,in gebruik
715010000034320,woonfunctie,111,in gebruik
715010000036186,kantoorfunctie,3491,in gebruik
715010000037756,onderwijsfunctie,332,in gebruik
715010000037805,kantoorfunctie,11763,in gebruik
715010000038061,gezondheidszorgfunctie,118,in gebruik
715010000038155,industriefunctie,1310,in gebruik
715010000038194,overige gebruiksfunctie,353,in gebruik
715010000038875,kantoorfunctie,1034,in gebruik
716010000025417,woonfunctie,59,in gebruik
716010000028824,woonfunctie,156,in gebruik
716010000029113,woonfunctie,300,in gebruik
716010000029199,woonfunctie,181,in gebruik
716012000000338,woonfunctie,152,in gebruik
718010000003114,logiesfunctie,134,in gebruik
718010000004532,industriefunctie,301,in gebruik
718010000005134,woonfunctie,147,in gebruik
718010000005517,woonfunctie,242,in gebruik
718010000006694,industriefunctie,14000,in gebruik
718010000007478,industriefunctie,1470,in gebruik
718010000007482,industriefunctie,3848,in gebruik
718010000007485,kantoorfunctie,417,in gebruik
718010000007486,industriefunctie,2057,in gebruik
718010000007487,kantoorfunctie,233,in gebruik
718010000009720,kantoorfunctie,1221,in gebruik
718010000012026,winkelfunctie,73,in gebruik
718010000012186,woonfunctie,219,in gebruik
718010000013483,woonfunctie,145,in gebruik
718010000017166,kantoorfunctie,1346,in gebruik
718010000017168,industriefunctie,5567,in gebruik
718010000017574,woonfunctie,98,in gebruik
718010000026394,industriefunctie,15750,in gebruik
718010000026839,kantoorfunctie,432,ingetrokken
718010000027835,industriefunctie,85,in gebruik
733010000016370,woonfunctie,296,in gebruik
733010000016376,industriefunctie,377,in gebruik
733010000017578,industriefunctie,358,in gebruik
736010000000365,bijeenkomstfunctie,1055,in gebruik
736010000008477,industriefunctie,1829,in gebruik
736010000008572,woonfunctie,162,in gebruik
736010000015981,woonfunctie,149,in gebruik
736010000016077,industriefunctie,677,in gebruik
736010000104439,kantoorfunctie,465,in gebruik
737010000005537,overige gebruiksfunctie,97,in gebruik
738010000000421,kantoorfunctie,401,in gebruik
738010000000483,woonfunctie,76,in gebruik
738010000002725,woonfunctie,130,in gebruik
738010000003062,woonfunctie,308,in gebruik
738010000003972,industriefunctie,165,in gebruik
738010000006211,woonfunctie,171,in gebruik
743010000000738,woonfunctie,244,in gebruik
743010000001410,woonfunctie,108,in gebruik
743010000002248,woonfunctie,177,in gebruik
743010000003384,industriefunctie,261,in gebruik
743010000007160,kantoorfunctie,253,in gebruik
744010000003397,industriefunctie,146,in gebruik
744010000003404,kantoorfunctie,112,in gebruik
748010000002280,kantoorfunctie,1330,ingetrokken
748010000002419,industriefunctie,92,in gebruik
748010000003696,woonfunctie,92,in gebruik
748010000004288,woonfunctie,72,in gebruik
748010000004481,woonfunctie,248,in gebruik
748010000007859,woonfunctie,93,in gebruik
748010000016371,industriefunctie,189,in gebruik
748010000017305,woonfunctie,58,in gebruik
748010000019921,woonfunctie,118,in gebruik
748010000021810,woonfunctie,79,in gebruik
748010000023530,industriefunctie,89026,in gebruik
748010000023996,woonfunctie,323,in gebruik
748010000025900,woonfunctie,162,in gebruik
748010000027496,industriefunctie,17915,in gebruik
748010000027555,industriefunctie,8224,in gebruik (niet ingemeten)
748010000027556,industriefunctie,1836,in gebruik
748010000033877,industriefunctie,41721,in gebruik
748010000035085,kantoorfunctie,258,in gebruik
748010000035621,kantoorfunctie,9097,in gebruik
748010000035786,kantoorfunctie,999999,ingetrokken
748010000037336,industriefunctie,3856,in gebruik
748010000037388,industriefunctie,55507,in gebruik
748010000037406,industriefunctie,3200,in gebruik
748010000038033,kantoorfunctie,3464,in gebruik
748010000038635,woonfunctie,275,in gebruik
748010000039163,industriefunctie,90,in gebruik
748010000040280,industriefunctie,275,in gebruik
753010000009640,overige gebruiksfunctie,256,in gebruik
753010000028956,gezondheidszorgfunctie,360,in gebruik
753010000033327,industriefunctie,10375,in gebruik
753010000034591,kantoorfunctie,32747,in gebruik
753010000036327,woonfunctie,212,in gebruik
753010000041061,woonfunctie,144,in gebruik
755010000003112,woonfunctie,208,in gebruik
756010000005467,woonfunctie,197,in gebruik
756010000005476,woonfunctie,87,in gebruik
756010000007541,woonfunctie,123,in gebruik
756010000009863,woonfunctie,103,in gebruik
756010000012539,woonfunctie,132,in gebruik
757010001460259,woonfunctie,121,in gebruik
757010001523782,industriefunctie,97,in gebruik
758010000000429,industriefunctie,2132,in gebruik
758010000001014,kantoorfunctie,153,in gebruik
758010000001324,woonfunctie,164,in gebruik
758010000001374,industriefunctie,2095,in gebruik
758010000002088,industriefunctie,2190,in gebruik
758010000002132,industriefunctie,329,in gebruik
758010000002215,industriefunctie,5989,in gebruik
758010000002348,industriefunctie,4056,in gebruik
758010000002386,industriefunctie,3267,in gebruik
758010000002958,woonfunctie,102,in gebruik
758010000003114,woonfunctie,114,in gebruik
758010000003891,industriefunctie,4205,in gebruik
758010000004240,kantoorfunctie,5719,in gebruik
758010000004983,woonfunctie,108,in gebruik
758010000006194,industriefunctie,3524,in gebruik
758010000007108,industriefunctie,753,in gebruik
758010000007772,industriefunctie,7557,in gebruik (niet ingemeten)
758010000007938,industriefunctie,19205,in gebruik
758010000008037,woonfunctie,130,in gebruik
758010000008043,woonfunctie,117,in gebruik
758010000008080,woonfunctie,151,in gebruik
758010000009185,industriefunctie,430,in gebruik
758010000011598,kantoorfunctie,2095,in gebruik
758010000011875,woonfunctie,264,in gebruik
758010000014587,woonfunctie,117,in gebruik
758010000015316,industriefunctie,23802,in gebruik
758010000016196,woonfunctie,91,in gebruik
758010000017469,winkelfunctie,59,in gebruik
758010000024639,kantoorfunctie,189,in gebruik
758010000027846,woonfunctie,178,in gebruik
758010000036319,industriefunctie,8716,in gebruik
758010000036506,woonfunctie,192,in gebruik
758010000042796,woonfunctie,104,in gebruik
758010000043650,industriefunctie,809,ingetrokken
758010000052281,industriefunctie,3121,in gebruik
758010000052285,kantoorfunctie,298,in gebruik
758010000052297,kantoorfunctie,170,in gebruik
758010000054986,woonfunctie,269,in gebruik
758010000061781,woonfunctie,150,in gebruik
758010000067905,woonfunctie,209,in gebruik
758010000067950,woonfunctie,115,in gebruik
758010000068993,woonfunctie,131,in gebruik
758010000069549,woonfunctie,150,in gebruik
758010000073059,woonfunctie,166,in gebruik
758010000073376,industriefunctie,1297,in gebruik
758010000074620,kantoorfunctie,217,in gebruik
758010000074622,kantoorfunctie,217,in gebruik
758010000074629,kantoorfunctie,129,in gebruik
758010000074630,kantoorfunctie,84,in gebruik
758010000074639,industriefunctie,757,in gebruik
758010000074640,industriefunctie,12894,in gebruik
758010000074801,industriefunctie,992,in gebruik
758010000074802,industriefunctie,833,in gebruik
758010000074807,industriefunctie,4834,in gebruik
758010000074811,kantoorfunctie,74,in gebruik
758010000074835,industriefunctie,396,in gebruik
758010000074837,industriefunctie,4871,in gebruik (niet ingemeten)
758010000080538,woonfunctie,141,in gebruik
758010000082501,woonfunctie,122,in gebruik
758010000085540,industriefunctie,3697,in gebruik
758010000085727,industriefunctie,3130,in gebruik
758010000085778,kantoorfunctie,364,in gebruik
758010000088550,industriefunctie,8646,in gebruik
758010000088861,industriefunctie,53593,in gebruik
758010000089990,kantoorfunctie,610,in gebruik
758010000090236,kantoorfunctie,352,ingetrokken
758010000090290,woonfunctie,146,in gebruik
758010000092120,woonfunctie,92,in gebruik
758010000095310,industriefunctie,2514,in gebruik
758010000096088,industriefunctie,38,ingetrokken
758010000097753,industriefunctie,450,in gebruik
758010000099200,industriefunctie,3050,in gebruik
758010000099361,kantoorfunctie,1791,in gebruik
758010000099378,kantoorfunctie,250,in gebruik
758010000099624,industriefunctie,816,in gebruik
758010000102414,sportfunctie,760,in gebruik
758010000104575,industriefunctie,64635,gevormd
758010000106480,kantoorfunctie,572,gevormd
762010000000341,woonfunctie,140,in gebruik
762010000002158,woonfunctie,151,in gebruik
762010000007507,woonfunctie,138,in gebruik
762010000009376,industriefunctie,1901,in gebruik
762010000011869,woonfunctie,251,in gebruik
762010000012229,woonfunctie,92,in gebruik
762010000013567,woonfunctie,156,in gebruik
762010000014875,overige gebruiksfunctie,4,in gebruik
762010000016389,woonfunctie,134,in gebruik
762010000016515,woonfunctie,317,in gebruik
765010000004397,woonfunctie,284,in gebruik
765010000005017,woonfunctie,266,in gebruik
