kvknr,reg_date,emp_class
70341869,20-12-2017,02
70350213,21-12-2017,05
70351589,21-12-2017,01
70369496,22-12-2017,03
70369968,22-12-2017,01
70369976,22-12-2017,01
70384193,27-12-2017,02
70400938,27-12-2017,02
70408475,27-12-2017,02
70418780,27-12-2017,02
70436843,28-12-2017,02
70461740,29-12-2017,02
70463565,29-12-2017,02
70468060,29-12-2017,02
70480206,02-01-2018,05
70480354,02-01-2018,03
70562253,08-01-2018,02
70569517,09-01-2018,01
70579954,10-01-2018,03
70594538,11-01-2018,08
70608768,12-01-2018,01
70609748,12-01-2018,03
70617198,,
70629293,16-01-2018,02
70631492,16-01-2018,01
70631573,16-01-2018,02
70638063,16-01-2018,03
70644381,17-01-2018,02
70656525,18-01-2018,02
70663718,18-01-2018,01
70676828,21-01-2018,01
70686440,22-01-2018,03
70687668,22-01-2018,03
70694745,23-01-2018,02
70717885,,
70728992,26-01-2018,01
70729107,26-01-2018,01
70732892,26-01-2018,02
70737959,26-01-2018,02
70755930,30-01-2018,03
70759146,30-01-2018,02
70760179,14-10-2019,01
70765006,,
70766959,31-01-2018,01
70776091,31-01-2018,02
70779236,01-02-2018,02
70797358,02-02-2018,02
70802424,02-02-2018,02
70811806,05-02-2018,02
70828571,06-02-2018,05
70833508,07-02-2018,01
70836582,07-02-2018,02
70839298,07-02-2018,02
70847916,08-02-2018,02
70851832,01-11-2019,02
70862516,09-02-2018,02
70869138,12-02-2018,01
70883351,13-02-2018,03
70898375,14-02-2018,01
70918236,16-02-2018,02
70918414,16-02-2018,02
70919054,16-02-2018,02
70940606,20-02-2018,01
70949204,20-02-2018,02
70959935,21-02-2018,02
70974128,22-02-2018,02
70974845,22-02-2018,02
71024298,28-02-2018,03
71028501,28-02-2018,02
71055568,05-03-2018,01
71059717,05-03-2018,01
71081577,07-03-2018,01
71100636,08-03-2018,02
71120440,23-11-2018,02
71135480,13-03-2018,02
71138765,14-03-2018,02
71152067,15-03-2018,03
71160175,05-12-2018,02
71166084,16-03-2018,02
71166920,17-10-2018,01
71177809,19-03-2018,02
71194223,20-03-2018,03
71196277,21-03-2018,02
71198504,,
71200142,21-03-2018,03
71203478,21-03-2018,03
71211004,22-03-2018,02
71219234,23-03-2018,01
71219528,23-03-2018,01
71244484,26-03-2018,02
71245138,26-03-2018,02
71249761,26-03-2018,02
71251316,26-03-2018,01
71254129,26-03-2018,02
71257217,27-03-2018,02
71263454,27-03-2018,05
71264108,,
71265929,27-03-2018,03
71279601,28-03-2018,02
71279776,28-03-2018,02
71281711,28-03-2018,02
71292446,29-03-2018,02
71298096,29-03-2018,03
71300414,30-03-2018,02
71309470,23-04-2018,01
71312773,30-03-2018,02
71318844,03-04-2018,03
71341692,05-04-2018,03
71356061,06-04-2018,01
71361871,06-04-2018,02
71385983,10-04-2018,02
71395601,11-04-2018,02
71400338,11-04-2018,02
71416366,13-04-2018,02
71430830,16-04-2018,02
71446850,17-04-2018,02
71457372,18-04-2018,02
71458972,18-04-2018,05
71460489,18-04-2018,06
71473343,20-04-2018,02
71492933,23-04-2018,02
71503285,24-04-2018,02
71505652,24-04-2018,01
71511164,,
71548882,01-05-2018,05
71556974,02-05-2018,01
71557113,02-05-2018,01
71583033,04-05-2018,01
71591222,07-05-2018,02
71603107,08-05-2018,02
71604855,08-05-2018,02
71614079,09-05-2018,02
71619658,09-05-2018,01
71620753,09-05-2018,02
71633049,14-05-2018,01
71647295,15-05-2018,04
71651020,15-05-2018,01
71664858,17-05-2018,02
71679472,18-05-2018,02
71681035,17-07-2018,03
71706461,10-10-2018,01
71707468,23-05-2018,02
71719423,07-06-2018,02
71726527,25-05-2018,02
71737871,28-05-2018,02
71742662,28-05-2018,01
71744584,29-05-2018,02
71746781,29-05-2018,01
71748199,29-05-2018,01
71758585,30-05-2018,01
71774262,31-05-2018,04
71791353,01-06-2018,02
71793402,04-06-2018,02
71801790,27-07-2018,01
71826149,06-06-2018,01
71839356,08-06-2018,02
71842764,03-10-2019,02
71844058,08-06-2018,03
71854142,11-06-2018,03
71881328,14-06-2018,06
71889043,14-06-2018,02
71916954,20-06-2018,03
71918159,20-06-2018,02
71925163,,
71928537,21-06-2018,01
71937706,22-06-2018,01
71947205,25-06-2018,02
71947736,25-06-2018,02
71947914,25-06-2018,01
71983244,27-06-2018,01
71984135,27-06-2018,03
72006870,28-06-2018,02
72018712,29-06-2018,02
72022159,29-06-2018,03
72022841,29-06-2018,02
72025190,29-06-2018,01
72026308,12-10-2018,01
72037032,02-07-2018,02
72037415,02-07-2018,02
72038896,02-07-2018,03
72045132,03-07-2018,01
72054174,03-07-2018,02
72058854,04-07-2018,03
72065494,04-07-2018,03
72065575,,
72071141,,
72075201,05-07-2018,01
72105402,10-07-2018,02
72126442,12-07-2018,01
72130091,12-07-2018,03
72133074,12-07-2018,01
72136553,13-07-2018,02
72140526,13-07-2018,03
72150262,16-07-2018,01
72157224,17-07-2018,02
72164867,17-07-2018,01
72169788,18-07-2018,02
72199628,23-07-2018,02
72210907,24-07-2018,03
72213388,24-07-2018,02
72233311,26-07-2018,03
72234687,,
72252537,30-07-2018,02
72256087,31-07-2018,01
72258438,31-07-2018,02
72267720,01-08-2018,05
72269871,01-08-2018,02
72275227,02-08-2018,03
72286520,03-08-2018,03
72297557,07-08-2018,02
72299231,07-08-2018,02
72304723,08-08-2018,03
72305878,19-12-2019,02
72315008,09-08-2018,02
72320958,09-08-2018,02
72320966,09-08-2018,02
72321385,09-08-2018,02
72327170,10-08-2018,02
72339144,14-08-2018,01
72343893,14-08-2018,02
72348151,15-08-2018,02
72351314,15-08-2018,01
72351640,15-08-2018,01
72352582,21-11-2018,05
72370505,19-12-2018,02
72375736,20-08-2018,02
72381310,20-08-2018,01
72414626,24-08-2018,02
72433094,27-08-2018,02
72438622,28-08-2018,01
72439793,28-08-2018,06
72441518,,
72463732,30-08-2018,03
72467053,30-08-2018,02
72518421,06-09-2018,02
72543779,10-09-2018,01
72547618,01-04-2019,01
72557028,11-09-2018,02
72565675,12-09-2018,03
72567155,12-09-2018,02
72568410,12-09-2018,02
72577827,13-09-2018,02
72579056,13-09-2018,02
72596848,17-09-2018,02
72627808,20-09-2018,01
72642955,24-09-2018,02
72648899,24-09-2018,03
72667206,25-09-2018,02
72677724,25-09-2018,03
72677821,01-11-2018,03
72682639,26-09-2018,02
72684682,,
72689404,27-09-2018,01
72702664,28-09-2018,02
72705485,28-09-2018,01
72707011,28-09-2018,02
72713054,28-09-2018,02
72713771,29-09-2018,02
72728205,02-10-2018,02
72741287,03-10-2018,03
72762640,04-10-2018,01
72765658,05-10-2018,01
72774029,05-10-2018,02
72779446,08-10-2018,02
72797436,09-10-2018,01
72807903,,
72817712,11-10-2018,02
72818883,11-09-2019,02
72821434,11-10-2018,01
72829060,12-10-2018,01
72837322,15-10-2018,01
72841249,15-10-2018,01
72842636,15-10-2018,01
72846062,16-10-2018,02
72849622,16-10-2018,02
72854596,16-10-2018,03
72874376,18-10-2018,02
72880112,19-10-2018,02
72902620,23-10-2018,02
72904607,23-10-2018,03
72907649,23-10-2018,02
72918497,24-10-2018,02
72933593,25-10-2018,03
72952393,29-10-2018,02
72953179,29-10-2018,03
72956313,29-10-2018,02
72956445,29-10-2018,02
72956488,29-10-2018,02
72967706,30-10-2018,03
72968370,30-10-2018,02
72970227,30-10-2018,02
72976403,31-10-2018,02
72986816,01-11-2018,01
72994630,01-11-2018,01
72998024,02-11-2018,05
73005568,02-11-2018,04
73008818,05-11-2018,03
73023671,06-11-2018,02
73038962,07-11-2018,02
73051071,08-11-2018,02
73058564,09-11-2018,01
73065730,09-11-2018,02
73086843,13-11-2018,02
73104418,15-11-2018,01
73126209,19-11-2018,02
73134724,19-11-2018,03
73137693,08-02-2019,02
73142492,20-11-2018,02
73144657,,
73144711,20-11-2018,02
73149918,21-11-2018,02
73150193,21-11-2018,02
73152218,21-11-2018,02
73165352,03-06-2019,03
73166146,22-11-2018,02
73170895,23-11-2018,01
73179817,25-11-2018,01
73188786,26-11-2018,01
73199443,27-11-2018,02
73203777,27-11-2018,02
73211788,28-11-2018,02
73250120,03-12-2018,02
73258849,04-12-2018,02
73260940,04-12-2018,02
73262706,04-12-2018,04
73266671,05-12-2018,01
73281794,06-12-2018,01
73295825,07-12-2018,03
73310190,10-12-2018,01
73310603,10-12-2018,03
73324205,12-12-2018,02
73333719,08-10-2019,03
73336394,13-12-2018,02
73347124,,
73369705,18-12-2018,01
73382299,19-12-2018,02
73383163,19-12-2018,02
73393185,20-12-2018,01
73401250,20-12-2018,01
73404039,21-12-2018,01
73407070,21-12-2018,03
73408832,21-12-2018,01
73413925,21-12-2018,02
73419206,24-12-2018,02
73461393,27-12-2018,02
73470244,27-12-2018,02
73480363,27-12-2018,02
73501530,28-12-2018,02
73501891,28-12-2018,02
73503134,28-12-2018,02
73518727,28-12-2018,02
73525545,31-12-2018,02
73527246,31-12-2018,02
73537837,31-12-2018,07
73549509,02-01-2019,01
73553867,02-01-2019,02
73555851,02-01-2019,01
73563560,03-01-2019,01
73564583,03-01-2019,02
73565423,03-01-2019,02
73574406,03-01-2019,01
73576166,03-01-2019,02
73580600,03-01-2019,02
73584460,04-01-2019,03
73597252,04-01-2019,02
73597600,04-01-2019,02
73601306,07-01-2019,01
73609293,07-01-2019,02
73636614,09-01-2019,02
73636843,09-01-2019,02
73647888,10-01-2019,02
73652164,10-01-2019,02
73652318,10-01-2019,02
73654205,10-01-2019,03
73657352,11-01-2019,02
73674648,14-01-2019,02
73687758,15-01-2019,02
73688290,11-09-2019,02
73707805,16-01-2019,02
73709603,17-01-2019,02
73711187,17-01-2019,03
73714704,17-01-2019,01
73735515,18-01-2019,01
73740705,21-01-2019,02
73746851,21-01-2019,03
73755672,29-11-2019,03
73760048,22-01-2019,02
73768634,23-01-2019,01
73769649,23-01-2019,02
73782076,24-01-2019,02
73799203,25-01-2019,02
73808962,28-01-2019,02
73812854,28-01-2019,03
73817724,28-01-2019,03
73821497,29-01-2019,02
73832243,29-01-2019,03
73835692,,
73835900,29-01-2019,02
73836176,29-01-2019,02
73836435,29-01-2019,01
73848875,,
73859362,31-01-2019,02
73860131,31-01-2019,02
73868310,01-02-2019,04
73870935,01-02-2019,02
73882321,04-02-2019,02
73883247,04-02-2019,04
73885134,04-02-2019,01
73890626,04-02-2019,02
73910775,06-02-2019,02
73916676,06-02-2019,02
73917656,06-02-2019,03
73926485,07-02-2019,02
73929417,07-02-2019,05
73939307,06-11-2019,04
73952281,11-02-2019,01
73952338,11-02-2019,01
73952419,11-02-2019,01
73952532,11-02-2019,01
73952591,11-02-2019,01
73952664,11-02-2019,01
73956295,11-02-2019,05
73975230,13-02-2019,04
73978418,13-02-2019,02
73987077,13-02-2019,02
73998362,14-02-2019,02
74007319,15-02-2019,02
74013661,15-02-2019,01
74016490,15-02-2019,03
74016881,18-02-2019,06
74032402,19-02-2019,02
74038273,19-02-2019,02
74068210,21-02-2019,03
74070320,22-02-2019,02
74083139,22-02-2019,02
74084224,22-02-2019,01
74099957,25-02-2019,03
74105272,26-02-2019,01
74105574,26-02-2019,01
74114190,26-02-2019,02
74120816,27-02-2019,02
74132512,28-02-2019,01
74142224,28-02-2019,02
74152203,01-03-2019,05
74154354,01-03-2019,02
74156136,01-03-2019,02
74179039,05-03-2019,01
74186884,06-03-2019,01
74191489,06-03-2019,02
74203134,07-03-2019,01
74214276,08-03-2019,02
74228013,11-03-2019,02
74231499,11-03-2019,01
74240870,12-03-2019,03
74250159,12-03-2019,01
74267515,14-03-2019,03
74270451,14-03-2019,03
74273256,14-03-2019,02
74279645,15-03-2019,02
74293842,18-03-2019,02
74295179,18-03-2019,03
74297929,18-03-2019,02
74304720,19-03-2019,02
74317598,20-03-2019,01
74321900,20-03-2019,02
74327593,21-03-2019,02
74331779,21-03-2019,02
74337440,22-03-2019,01
74337653,22-03-2019,01
74340190,22-03-2019,01
74341197,22-03-2019,01
74342282,,
74343769,22-03-2019,02
74348132,25-03-2019,02
74351311,25-03-2019,02
74362976,25-03-2019,02
74365355,02-12-2019,01
74378147,26-03-2019,03
74396757,27-03-2019,01
74412264,28-03-2019,02
74413554,28-03-2019,01
74420658,28-03-2019,02
74458612,02-04-2019,01
74464795,02-04-2019,01
74483560,03-04-2019,02
74493442,04-04-2019,04
74504355,05-04-2019,02
74524143,08-04-2019,02
74530402,09-04-2019,02
74537792,09-04-2019,02
74540580,10-04-2019,01
74547879,10-04-2019,03
74550675,11-04-2019,02
74561006,11-04-2019,02
74573721,12-04-2019,03
74574825,15-04-2019,02
74580191,15-04-2019,02
74584375,15-04-2019,01
74586041,09-05-2019,02
74590413,16-04-2019,02
74598864,17-04-2019,03
74599429,16-09-2019,02
74602020,17-04-2019,02
74628321,19-04-2019,03
74628860,,
74641670,23-04-2019,02
74670700,25-04-2019,02
74690280,29-04-2019,02
74700545,30-04-2019,02
74701878,30-04-2019,01
74704982,30-04-2019,01
74720910,02-05-2019,02
74727966,02-05-2019,02
74733168,03-05-2019,03
74736973,03-05-2019,01
74740962,03-05-2019,04
74741160,03-05-2019,02
74742345,03-05-2019,03
74743945,03-05-2019,03
74759140,07-05-2019,02
74769812,08-05-2019,03
74769960,08-05-2019,01
74774948,08-05-2019,02
74778285,08-05-2019,03
74781367,08-05-2019,01
74782053,09-05-2019,03
74782983,09-05-2019,03
74785850,09-05-2019,03
74787187,09-05-2019,02
74787462,09-05-2019,01
74788159,,
74799274,10-05-2019,02
74845764,16-05-2019,03
74855654,16-05-2019,01
74861050,17-05-2019,01
74902563,22-05-2019,02
74913921,23-05-2019,02
74918915,23-05-2019,02
74922262,24-05-2019,03
74925180,24-05-2019,02
74927191,24-05-2019,03
74936816,27-05-2019,02
74937413,27-05-2019,02
74940090,27-05-2019,01
74944665,27-05-2019,01
74951521,28-05-2019,03
74956051,28-05-2019,01
74957341,28-05-2019,02
74960385,28-05-2019,05
74976087,31-05-2019,03
74984195,31-05-2019,02
75005999,04-06-2019,02
75008025,05-06-2019,04
75010720,05-06-2019,02
75042827,11-06-2019,02
75044587,11-06-2019,01
75052628,11-06-2019,03
75055279,12-06-2019,03
75069768,13-06-2019,02
75079402,14-06-2019,01
75079755,14-06-2019,03
75083191,14-06-2019,01
75119056,20-06-2019,04
75120232,20-06-2019,02
75124815,20-06-2019,02
75129450,20-06-2019,02
75132958,06-09-2019,04
75148579,24-06-2019,02
75153033,24-06-2019,02
75153076,24-06-2019,03
75156830,24-06-2019,02
75170507,25-06-2019,04
75171503,25-06-2019,03
75184648,26-06-2019,02
75191482,26-06-2019,02
75194007,27-06-2019,03
75213303,28-06-2019,02
75240866,01-07-2019,02
75245167,02-07-2019,01
75264404,03-07-2019,01
75267926,03-07-2019,02
75273969,04-07-2019,01
75288249,05-07-2019,01
75288435,05-07-2019,01
75292017,05-07-2019,02
75296802,05-07-2019,02
75300397,05-07-2019,02
75302977,08-07-2019,02
75309467,08-07-2019,05
75330210,10-07-2019,02
75339455,11-07-2019,04
75344408,11-07-2019,02
75347954,11-07-2019,02
75353547,12-07-2019,01
75363437,15-07-2019,02
75364565,15-07-2019,01
75376687,16-07-2019,01
75392623,17-07-2019,01
75393220,18-07-2019,03
75394324,18-07-2019,02
75401223,18-07-2019,01
75405563,19-07-2019,02
75406489,19-07-2019,01
75408651,19-07-2019,02
75412195,19-07-2019,01
75413078,20-07-2019,01
75417375,22-07-2019,01
75422646,23-07-2019,02
75423324,23-07-2019,01
75432013,23-07-2019,02
75432080,23-07-2019,04
75445492,25-07-2019,02
75460149,26-07-2019,01
75460580,26-07-2019,01
75469456,29-07-2019,01
75473356,29-07-2019,02
75473577,03-09-2019,02
75477793,30-07-2019,02
75478439,30-07-2019,02
75487349,13-11-2019,03
75494450,31-07-2019,02
75510103,02-08-2019,02
75521717,05-08-2019,01
75534894,,
75538385,07-08-2019,02
75554682,09-08-2019,02
75554933,09-08-2019,02
75554984,09-08-2019,01
75559315,09-08-2019,02
75559838,09-08-2019,03
75571420,13-08-2019,02
75593025,15-08-2019,02
75605899,16-08-2019,02
75616394,20-08-2019,03
75646749,23-08-2019,02
75652587,23-08-2019,01
75654180,23-08-2019,01
75666359,26-08-2019,02
75698544,29-08-2019,02
75700328,29-08-2019,02
75702339,29-08-2019,02
75704390,29-08-2019,03
75707780,30-08-2019,02
75711117,30-08-2019,01
75729253,03-09-2019,02
75739534,04-09-2019,02
75748924,04-09-2019,02
75750988,05-09-2019,02
75756870,05-09-2019,02
75779994,09-09-2019,01
75789124,10-09-2019,02
75789418,10-09-2019,03
75798417,11-09-2019,02
75800470,11-09-2019,02
75803054,11-09-2019,02
75825503,13-09-2019,01
75832755,16-09-2019,02
75836572,16-09-2019,02
75841185,17-09-2019,02
75848252,18-09-2019,02
75857618,19-09-2019,02
75862115,19-09-2019,02
75866056,19-09-2019,02
